Player1,Player2,Matches
Nauman Anwar,DJ Bravo,0.2
DJ Bravo,Nauman Anwar,0.125
Nauman Anwar,Ehsan Adil,0.2
Ehsan Adil,Nauman Anwar,0.2
Nauman Anwar,KK Cooper,0.2
KK Cooper,Nauman Anwar,0.14285714285714285
Nauman Anwar,Zohaib Khan,0.2
Zohaib Khan,Nauman Anwar,0.14285714285714285
RS Bopara,CS Delport,0.1111111111111111
CS Delport,RS Bopara,0.125
RS Bopara,DJ Bravo,0.1111111111111111
DJ Bravo,RS Bopara,0.125
RS Bopara,Ehsan Adil,0.1111111111111111
Ehsan Adil,RS Bopara,0.2
RS Bopara,KK Cooper,0.1111111111111111
KK Cooper,RS Bopara,0.14285714285714285
RS Bopara,Zafar Gohar,0.1111111111111111
Zafar Gohar,RS Bopara,0.16666666666666666
RS Bopara,Zohaib Khan,0.1111111111111111
Zohaib Khan,RS Bopara,0.14285714285714285
Shakib Al Hasan,Zafar Gohar,0.125
Zafar Gohar,Shakib Al Hasan,0.16666666666666666
Shoaib Malik,DJ Bravo,0.1111111111111111
DJ Bravo,Shoaib Malik,0.125
Shoaib Malik,Ehsan Adil,0.1111111111111111
Ehsan Adil,Shoaib Malik,0.2
Shoaib Malik,KK Cooper,0.1111111111111111
KK Cooper,Shoaib Malik,0.14285714285714285
Shoaib Malik,Zafar Gohar,0.1111111111111111
Zafar Gohar,Shoaib Malik,0.16666666666666666
Shoaib Malik,Zohaib Khan,0.1111111111111111
Zohaib Khan,Shoaib Malik,0.14285714285714285
AD Russell,Mohammad Asghar,0.1
Mohammad Asghar,AD Russell,0.1111111111111111
Asif Ali,Junaid Khan,0.16666666666666666
Junaid Khan,Asif Ali,0.16666666666666666
BJ Haddin,Junaid Khan,0.125
Junaid Khan,BJ Haddin,0.16666666666666666
BJ Haddin,Wahab Riaz,0.125
Wahab Riaz,BJ Haddin,0.1111111111111111
Khalid Latif,DJG Sammy,0.1111111111111111
DJG Sammy,Khalid Latif,0.1
Khalid Latif,Junaid Khan,0.1111111111111111
Junaid Khan,Khalid Latif,0.16666666666666666
Khalid Latif,Mohammad Asghar,0.1111111111111111
Mohammad Asghar,Khalid Latif,0.1111111111111111
Khalid Latif,SW Tait,0.2222222222222222
SW Tait,Khalid Latif,0.3333333333333333
Khalid Latif,Shahid Afridi,0.2222222222222222
Shahid Afridi,Khalid Latif,0.3
Khalid Latif,Wahab Riaz,0.2222222222222222
Wahab Riaz,Khalid Latif,0.3333333333333333
Misbah-ul-Haq,Junaid Khan,0.1111111111111111
Junaid Khan,Misbah-ul-Haq,0.16666666666666666
Misbah-ul-Haq,Mohammad Asghar,0.1111111111111111
Mohammad Asghar,Misbah-ul-Haq,0.1111111111111111
Misbah-ul-Haq,SW Tait,0.1111111111111111
SW Tait,Misbah-ul-Haq,0.1111111111111111
Misbah-ul-Haq,Shahid Afridi,0.1111111111111111
Shahid Afridi,Misbah-ul-Haq,0.1
Misbah-ul-Haq,Wahab Riaz,0.1111111111111111
Wahab Riaz,Misbah-ul-Haq,0.1111111111111111
Mohammad Sami,Junaid Khan,0.14285714285714285
Junaid Khan,Mohammad Sami,0.16666666666666666
SR Watson,Junaid Khan,0.16666666666666666
Junaid Khan,SR Watson,0.16666666666666666
SR Watson,Mohammad Asghar,0.16666666666666666
Mohammad Asghar,SR Watson,0.1111111111111111
SR Watson,SW Tait,0.16666666666666666
SW Tait,SR Watson,0.1111111111111111
Sharjeel Khan,DJG Sammy,0.18181818181818182
DJG Sammy,Sharjeel Khan,0.3
Sharjeel Khan,Junaid Khan,0.09090909090909091
Junaid Khan,Sharjeel Khan,0.16666666666666666
Sharjeel Khan,Mohammad Asghar,0.18181818181818182
Mohammad Asghar,Sharjeel Khan,0.3333333333333333
Sharjeel Khan,SW Tait,0.18181818181818182
SW Tait,Sharjeel Khan,0.3333333333333333
Sharjeel Khan,Shahid Afridi,0.18181818181818182
Shahid Afridi,Sharjeel Khan,0.3
Sharjeel Khan,Wahab Riaz,0.18181818181818182
Wahab Riaz,Sharjeel Khan,0.3333333333333333
Imad Wasim,GD Elliott,0.125
GD Elliott,Imad Wasim,0.16666666666666666
Imad Wasim,Zulfiqar Babar,0.125
Zulfiqar Babar,Imad Wasim,0.1
JM Vince,Aizaz Cheema,0.14285714285714285
Aizaz Cheema,JM Vince,0.25
JM Vince,GD Elliott,0.14285714285714285
GD Elliott,JM Vince,0.16666666666666666
Mushfiqur Rahim,Aizaz Cheema,0.3333333333333333
Aizaz Cheema,Mushfiqur Rahim,0.25
Mushfiqur Rahim,Zulfiqar Babar,0.3333333333333333
Zulfiqar Babar,Mushfiqur Rahim,0.1
Nauman Anwar,Zulfiqar Babar,0.2
Zulfiqar Babar,Nauman Anwar,0.1
RS Bopara,GD Elliott,0.1111111111111111
GD Elliott,RS Bopara,0.16666666666666666
Shakib Al Hasan,GD Elliott,0.125
GD Elliott,Shakib Al Hasan,0.16666666666666666
Shoaib Malik,Aizaz Cheema,0.1111111111111111
Aizaz Cheema,Shoaib Malik,0.25
Shoaib Malik,GD Elliott,0.1111111111111111
GD Elliott,Shoaib Malik,0.16666666666666666
Sohail Khan,Aizaz Cheema,0.2
Aizaz Cheema,Sohail Khan,0.25
Sohail Khan,Zulfiqar Babar,0.2
Zulfiqar Babar,Sohail Khan,0.1
Sohail Tanvir,GD Elliott,0.16666666666666666
GD Elliott,Sohail Tanvir,0.16666666666666666
Sohail Tanvir,Zulfiqar Babar,0.16666666666666666
Zulfiqar Babar,Sohail Tanvir,0.1
Usama Mir,Zulfiqar Babar,0.14285714285714285
Zulfiqar Babar,Usama Mir,0.1
Azhar Ali,DJG Sammy,0.14285714285714285
DJG Sammy,Azhar Ali,0.1
CS Delport,DJG Sammy,0.125
DJG Sammy,CS Delport,0.1
CS Delport,Mohammad Asghar,0.125
Mohammad Asghar,CS Delport,0.1111111111111111
CS Delport,SW Tait,0.125
SW Tait,CS Delport,0.1111111111111111
CS Delport,Shahid Afridi,0.125
Shahid Afridi,CS Delport,0.1
CS Delport,Wahab Riaz,0.125
Wahab Riaz,CS Delport,0.1111111111111111
Umar Akmal,DJG Sammy,0.14285714285714285
DJG Sammy,Umar Akmal,0.1
Imad Wasim,Imran Khalid,0.125
Imran Khalid,Imad Wasim,0.1111111111111111
JM Vince,Imran Khalid,0.14285714285714285
Imran Khalid,JM Vince,0.1111111111111111
JM Vince,S Badree,0.14285714285714285
S Badree,JM Vince,0.16666666666666666
Mushfiqur Rahim,AD Russell,0.3333333333333333
AD Russell,Mushfiqur Rahim,0.1
Mushfiqur Rahim,Azhar Mahmood,0.3333333333333333
Azhar Mahmood,Mushfiqur Rahim,0.5
Mushfiqur Rahim,Imran Khalid,0.3333333333333333
Imran Khalid,Mushfiqur Rahim,0.1111111111111111
Mushfiqur Rahim,Mohammad Sami,0.3333333333333333
Mohammad Sami,Mushfiqur Rahim,0.14285714285714285
Mushfiqur Rahim,Rumman Raees,0.3333333333333333
Rumman Raees,Mushfiqur Rahim,0.125
Mushfiqur Rahim,S Badree,0.3333333333333333
S Badree,Mushfiqur Rahim,0.16666666666666666
RS Bopara,AD Russell,0.2222222222222222
AD Russell,RS Bopara,0.3
RS Bopara,Azhar Mahmood,0.1111111111111111
Azhar Mahmood,RS Bopara,0.5
RS Bopara,Mohammad Sami,0.2222222222222222
Mohammad Sami,RS Bopara,0.42857142857142855
RS Bopara,Rumman Raees,0.1111111111111111
Rumman Raees,RS Bopara,0.125
RS Bopara,S Badree,0.2222222222222222
S Badree,RS Bopara,0.5
Shahzaib Hasan,AD Russell,0.5
AD Russell,Shahzaib Hasan,0.1
Shahzaib Hasan,Imran Khalid,0.5
Imran Khalid,Shahzaib Hasan,0.1111111111111111
Shahzaib Hasan,Mohammad Sami,0.5
Mohammad Sami,Shahzaib Hasan,0.14285714285714285
Shahzaib Hasan,Rumman Raees,0.5
Rumman Raees,Shahzaib Hasan,0.125
Shahzaib Hasan,S Badree,0.5
S Badree,Shahzaib Hasan,0.16666666666666666
Shakib Al Hasan,AD Russell,0.125
AD Russell,Shakib Al Hasan,0.1
Shakib Al Hasan,Azhar Mahmood,0.125
Azhar Mahmood,Shakib Al Hasan,0.5
Shoaib Malik,AD Russell,0.2222222222222222
AD Russell,Shoaib Malik,0.3
Shoaib Malik,Azhar Mahmood,0.1111111111111111
Azhar Mahmood,Shoaib Malik,0.5
Ahmed Shehzad,Junaid Khan,0.1
Junaid Khan,Ahmed Shehzad,0.16666666666666666
Ahmed Shehzad,SW Tait,0.1
SW Tait,Ahmed Shehzad,0.1111111111111111
Ahmed Shehzad,Wahab Riaz,0.1
Wahab Riaz,Ahmed Shehzad,0.1111111111111111
Akbar-ur-Rehman,Shahid Afridi,0.14285714285714285
Shahid Afridi,Akbar-ur-Rehman,0.1
Akbar-ur-Rehman,Wahab Riaz,0.14285714285714285
Wahab Riaz,Akbar-ur-Rehman,0.1111111111111111
Asad Shafiq,Junaid Khan,1.0
Junaid Khan,Asad Shafiq,0.16666666666666666
Asad Shafiq,SW Tait,1.0
SW Tait,Asad Shafiq,0.1111111111111111
Asad Shafiq,Shahid Afridi,1.0
Shahid Afridi,Asad Shafiq,0.1
Asad Shafiq,Wahab Riaz,1.0
Wahab Riaz,Asad Shafiq,0.1111111111111111
E Chigumbura,Shahid Afridi,0.2
Shahid Afridi,E Chigumbura,0.1
GD Elliott,Junaid Khan,0.16666666666666666
Junaid Khan,GD Elliott,0.16666666666666666
GD Elliott,Mohammad Asghar,0.16666666666666666
Mohammad Asghar,GD Elliott,0.1111111111111111
GD Elliott,SW Tait,0.3333333333333333
SW Tait,GD Elliott,0.3333333333333333
GD Elliott,Shahid Afridi,0.16666666666666666
Shahid Afridi,GD Elliott,0.1
GD Elliott,Wahab Riaz,0.3333333333333333
Wahab Riaz,GD Elliott,0.3333333333333333
KC Sangakkara,Wahab Riaz,0.5
Wahab Riaz,KC Sangakkara,0.3333333333333333
Mohammad Nabi,Mohammad Asghar,0.125
Mohammad Asghar,Mohammad Nabi,0.1111111111111111
Mohammad Nabi,Shahid Afridi,0.125
Shahid Afridi,Mohammad Nabi,0.1
Sarfraz Ahmed,Mohammad Asghar,0.1
Mohammad Asghar,Sarfraz Ahmed,0.1111111111111111
Sarfraz Ahmed,Shahid Afridi,0.2
Shahid Afridi,Sarfraz Ahmed,0.3
Umar Gul,Mohammad Asghar,0.16666666666666666
Mohammad Asghar,Umar Gul,0.1111111111111111
Zulfiqar Babar,Junaid Khan,0.1
Junaid Khan,Zulfiqar Babar,0.16666666666666666
Zulfiqar Babar,Mohammad Asghar,0.1
Mohammad Asghar,Zulfiqar Babar,0.1111111111111111
Zulfiqar Babar,SW Tait,0.1
SW Tait,Zulfiqar Babar,0.1111111111111111
Zulfiqar Babar,Wahab Riaz,0.2
Wahab Riaz,Zulfiqar Babar,0.3333333333333333
Azhar Ali,GD Elliott,0.14285714285714285
GD Elliott,Azhar Ali,0.16666666666666666
CH Gayle,Anwar Ali,0.2
Anwar Ali,CH Gayle,0.1111111111111111
CH Gayle,GD Elliott,0.2
GD Elliott,CH Gayle,0.16666666666666666
CH Gayle,Mohammad Nabi,0.2
Mohammad Nabi,CH Gayle,0.125
CH Gayle,Umar Gul,0.2
Umar Gul,CH Gayle,0.16666666666666666
CH Gayle,Zulfiqar Babar,0.2
Zulfiqar Babar,CH Gayle,0.1
DJ Bravo,GD Elliott,0.125
GD Elliott,DJ Bravo,0.16666666666666666
Umar Akmal,GD Elliott,0.14285714285714285
GD Elliott,Umar Akmal,0.16666666666666666
Bilawal Bhatti,DJG Sammy,1.0
DJG Sammy,Bilawal Bhatti,0.1
Bilawal Bhatti,Hasan Ali,1.0
Hasan Ali,Bilawal Bhatti,0.3333333333333333
Bilawal Bhatti,Imran Khan (1),1.0
Imran Khan (1),Bilawal Bhatti,1.0
LMP Simmons,Aamer Yamin,0.16666666666666666
Aamer Yamin,LMP Simmons,0.5
LMP Simmons,Abdur Rehman,0.16666666666666666
Abdur Rehman,LMP Simmons,1.0
LMP Simmons,Hasan Ali,0.16666666666666666
Hasan Ali,LMP Simmons,0.3333333333333333
LMP Simmons,Imran Khan (1),0.16666666666666666
Imran Khan (1),LMP Simmons,1.0
LMP Simmons,Shahid Afridi,0.16666666666666666
Shahid Afridi,LMP Simmons,0.1
MH Wessels,Abdur Rehman,0.5
Abdur Rehman,MH Wessels,1.0
MH Wessels,Hasan Ali,0.5
Hasan Ali,MH Wessels,0.3333333333333333
MH Wessels,Shahid Afridi,0.5
Shahid Afridi,MH Wessels,0.1
RS Bopara,Aamer Yamin,0.1111111111111111
Aamer Yamin,RS Bopara,0.5
RS Bopara,Abdur Rehman,0.1111111111111111
Abdur Rehman,RS Bopara,1.0
RS Bopara,DJG Sammy,0.1111111111111111
DJG Sammy,RS Bopara,0.1
RS Bopara,Imran Khan (1),0.1111111111111111
Imran Khan (1),RS Bopara,1.0
RS Bopara,Shahid Afridi,0.1111111111111111
Shahid Afridi,RS Bopara,0.1
Shahzaib Hasan,Aamer Yamin,0.5
Aamer Yamin,Shahzaib Hasan,0.5
Shahzaib Hasan,Hasan Ali,0.5
Hasan Ali,Shahzaib Hasan,0.3333333333333333
Shahzaib Hasan,Imran Khan (1),0.5
Imran Khan (1),Shahzaib Hasan,1.0
Shakib Al Hasan,Aamer Yamin,0.125
Aamer Yamin,Shakib Al Hasan,0.5
Shakib Al Hasan,DJG Sammy,0.125
DJG Sammy,Shakib Al Hasan,0.1
Shakib Al Hasan,Imran Khan (1),0.125
Imran Khan (1),Shakib Al Hasan,1.0
Shoaib Malik,Aamer Yamin,0.1111111111111111
Aamer Yamin,Shoaib Malik,0.5
Shoaib Malik,Abdur Rehman,0.1111111111111111
Abdur Rehman,Shoaib Malik,1.0
Shoaib Malik,Shahid Afridi,0.1111111111111111
Shahid Afridi,Shoaib Malik,0.1
Sohail Khan,Hasan Ali,0.2
Hasan Ali,Sohail Khan,0.3333333333333333
Sohail Khan,Imran Khan (1),0.2
Imran Khan (1),Sohail Khan,1.0
Usama Mir,Hasan Ali,0.14285714285714285
Hasan Ali,Usama Mir,0.3333333333333333
Azhar Ali,Mohammad Irfan,0.14285714285714285
Mohammad Irfan,Azhar Ali,0.16666666666666666
CS Delport,Mohammad Irfan,0.125
Mohammad Irfan,CS Delport,0.16666666666666666
CS Delport,Rumman Raees,0.125
Rumman Raees,CS Delport,0.125
DJ Bravo,Azhar Mahmood,0.125
Azhar Mahmood,DJ Bravo,0.5
Mohammad Rizwan,Mohammad Irfan,0.125
Mohammad Irfan,Mohammad Rizwan,0.16666666666666666
Sohaib Maqsood,Ashar Zaidi,0.5
Ashar Zaidi,Sohaib Maqsood,0.3333333333333333
Sohaib Maqsood,Azhar Mahmood,0.5
Azhar Mahmood,Sohaib Maqsood,0.5
Sohaib Maqsood,DR Smith,0.5
DR Smith,Sohaib Maqsood,0.25
Sohaib Maqsood,Mohammad Irfan,0.5
Mohammad Irfan,Sohaib Maqsood,0.16666666666666666
Sohaib Maqsood,Rumman Raees,0.5
Rumman Raees,Sohaib Maqsood,0.125
Sohaib Maqsood,Saeed Ajmal,0.5
Saeed Ajmal,Sohaib Maqsood,0.16666666666666666
Umar Akmal,Ashar Zaidi,0.14285714285714285
Ashar Zaidi,Umar Akmal,0.3333333333333333
Umar Akmal,Azhar Mahmood,0.14285714285714285
Azhar Mahmood,Umar Akmal,0.5
Umar Akmal,DR Smith,0.14285714285714285
DR Smith,Umar Akmal,0.25
Umar Akmal,Mohammad Irfan,0.14285714285714285
Mohammad Irfan,Umar Akmal,0.16666666666666666
Ahmed Shehzad,Hasan Ali,0.1
Hasan Ali,Ahmed Shehzad,0.3333333333333333
Ahmed Shehzad,Mohammad Asghar,0.1
Mohammad Asghar,Ahmed Shehzad,0.1111111111111111
Anwar Ali,SW Tait,0.1111111111111111
SW Tait,Anwar Ali,0.1111111111111111
Bismillah Khan,Hasan Ali,0.3333333333333333
Hasan Ali,Bismillah Khan,0.3333333333333333
GD Elliott,Hasan Ali,0.16666666666666666
Hasan Ali,GD Elliott,0.3333333333333333
KC Sangakkara,DJG Sammy,0.25
DJG Sammy,KC Sangakkara,0.1
KC Sangakkara,Mohammad Asghar,0.25
Mohammad Asghar,KC Sangakkara,0.1111111111111111
KC Sangakkara,SW Tait,0.25
SW Tait,KC Sangakkara,0.1111111111111111
KC Sangakkara,Shahid Afridi,0.25
Shahid Afridi,KC Sangakkara,0.1
KP Pietersen,DJG Sammy,0.1111111111111111
DJG Sammy,KP Pietersen,0.1
KP Pietersen,Hasan Ali,0.1111111111111111
Hasan Ali,KP Pietersen,0.3333333333333333
KP Pietersen,Mohammad Asghar,0.1111111111111111
Mohammad Asghar,KP Pietersen,0.1111111111111111
KP Pietersen,SW Tait,0.1111111111111111
SW Tait,KP Pietersen,0.1111111111111111
KP Pietersen,Shahid Afridi,0.1111111111111111
Shahid Afridi,KP Pietersen,0.1
KP Pietersen,Wahab Riaz,0.1111111111111111
Wahab Riaz,KP Pietersen,0.1111111111111111
NL McCullum,Wahab Riaz,0.5
Wahab Riaz,NL McCullum,0.1111111111111111
Iftikhar Ahmed,AD Russell,0.25
AD Russell,Iftikhar Ahmed,0.1
Iftikhar Ahmed,Mohammad Irfan,0.25
Mohammad Irfan,Iftikhar Ahmed,0.16666666666666666
Iftikhar Ahmed,Mohammad Sami,0.25
Mohammad Sami,Iftikhar Ahmed,0.14285714285714285
Iftikhar Ahmed,S Badree,0.25
S Badree,Iftikhar Ahmed,0.16666666666666666
Imad Wasim,AD Russell,0.125
AD Russell,Imad Wasim,0.1
Imad Wasim,Mohammad Sami,0.125
Mohammad Sami,Imad Wasim,0.14285714285714285
LMP Simmons,AD Russell,0.16666666666666666
AD Russell,LMP Simmons,0.1
LMP Simmons,Mohammad Irfan,0.16666666666666666
Mohammad Irfan,LMP Simmons,0.16666666666666666
LMP Simmons,Mohammad Sami,0.16666666666666666
Mohammad Sami,LMP Simmons,0.14285714285714285
MH Wessels,Mohammad Sami,0.5
Mohammad Sami,MH Wessels,0.14285714285714285
Mohammad Amir,AD Russell,0.14285714285714285
AD Russell,Mohammad Amir,0.1
RN ten Doeschate,DR Smith,1.0
DR Smith,RN ten Doeschate,0.25
RN ten Doeschate,Imran Khalid,1.0
Imran Khalid,RN ten Doeschate,0.1111111111111111
RN ten Doeschate,Mohammad Irfan,1.0
Mohammad Irfan,RN ten Doeschate,0.16666666666666666
RN ten Doeschate,Mohammad Sami,1.0
Mohammad Sami,RN ten Doeschate,0.14285714285714285
RN ten Doeschate,S Badree,1.0
S Badree,RN ten Doeschate,0.16666666666666666
RS Bopara,DR Smith,0.1111111111111111
DR Smith,RS Bopara,0.25
RS Bopara,Mohammad Irfan,0.1111111111111111
Mohammad Irfan,RS Bopara,0.16666666666666666
Shoaib Malik,Mohammad Irfan,0.1111111111111111
Mohammad Irfan,Shoaib Malik,0.16666666666666666
Sohail Khan,AD Russell,0.2
AD Russell,Sohail Khan,0.1
Sohail Khan,Mohammad Sami,0.2
Mohammad Sami,Sohail Khan,0.14285714285714285
Usama Mir,Mohammad Sami,0.14285714285714285
Mohammad Sami,Usama Mir,0.14285714285714285
BJ Haddin,SW Tait,0.125
SW Tait,BJ Haddin,0.1111111111111111
DR Smith,DJG Sammy,0.25
DJG Sammy,DR Smith,0.1
DR Smith,Hasan Ali,0.25
Hasan Ali,DR Smith,0.3333333333333333
DR Smith,Mohammad Asghar,0.25
Mohammad Asghar,DR Smith,0.1111111111111111
DR Smith,SW Tait,0.25
SW Tait,DR Smith,0.1111111111111111
DR Smith,Shahid Afridi,0.25
Shahid Afridi,DR Smith,0.1
DR Smith,Wahab Riaz,0.25
Wahab Riaz,DR Smith,0.1111111111111111
Khalid Latif,Hasan Ali,0.1111111111111111
Hasan Ali,Khalid Latif,0.3333333333333333
Sharjeel Khan,Hasan Ali,0.09090909090909091
Hasan Ali,Sharjeel Khan,0.3333333333333333
Ahmed Shehzad,AD Russell,0.1
AD Russell,Ahmed Shehzad,0.1
Ahmed Shehzad,DR Smith,0.1
DR Smith,Ahmed Shehzad,0.25
Ahmed Shehzad,Imran Khalid,0.1
Imran Khalid,Ahmed Shehzad,0.1111111111111111
Ahmed Shehzad,Mohammad Irfan,0.1
Mohammad Irfan,Ahmed Shehzad,0.16666666666666666
Ahmed Shehzad,Mohammad Sami,0.1
Mohammad Sami,Ahmed Shehzad,0.14285714285714285
Ahmed Shehzad,S Badree,0.1
S Badree,Ahmed Shehzad,0.16666666666666666
Anwar Ali,AD Russell,0.1111111111111111
AD Russell,Anwar Ali,0.1
Anwar Ali,Mohammad Irfan,0.1111111111111111
Mohammad Irfan,Anwar Ali,0.16666666666666666
Anwar Ali,Mohammad Sami,0.1111111111111111
Mohammad Sami,Anwar Ali,0.14285714285714285
Bismillah Khan,Mohammad Irfan,0.3333333333333333
Mohammad Irfan,Bismillah Khan,0.16666666666666666
GD Elliott,Mohammad Irfan,0.16666666666666666
Mohammad Irfan,GD Elliott,0.16666666666666666
GD Elliott,Mohammad Sami,0.16666666666666666
Mohammad Sami,GD Elliott,0.14285714285714285
KC Sangakkara,AD Russell,0.25
AD Russell,KC Sangakkara,0.1
KC Sangakkara,DR Smith,0.25
DR Smith,KC Sangakkara,0.25
KC Sangakkara,Imran Khalid,0.25
Imran Khalid,KC Sangakkara,0.1111111111111111
KC Sangakkara,Mohammad Irfan,0.25
Mohammad Irfan,KC Sangakkara,0.16666666666666666
KC Sangakkara,Mohammad Sami,0.25
Mohammad Sami,KC Sangakkara,0.14285714285714285
KC Sangakkara,S Badree,0.25
S Badree,KC Sangakkara,0.16666666666666666
KP Pietersen,AD Russell,0.1111111111111111
AD Russell,KP Pietersen,0.1
KP Pietersen,Imran Khalid,0.1111111111111111
Imran Khalid,KP Pietersen,0.1111111111111111
KP Pietersen,Mohammad Irfan,0.1111111111111111
Mohammad Irfan,KP Pietersen,0.16666666666666666
KP Pietersen,Mohammad Sami,0.1111111111111111
Mohammad Sami,KP Pietersen,0.14285714285714285
KP Pietersen,S Badree,0.1111111111111111
S Badree,KP Pietersen,0.16666666666666666
Sarfraz Ahmed,Mohammad Irfan,0.1
Mohammad Irfan,Sarfraz Ahmed,0.16666666666666666
Sarfraz Ahmed,Mohammad Sami,0.1
Mohammad Sami,Sarfraz Ahmed,0.14285714285714285
Sarfraz Ahmed,S Badree,0.1
S Badree,Sarfraz Ahmed,0.16666666666666666
